"ABN","Charity_Legal_Name","Other_Organisation_Names","Address_Type","Address_Line_1","Address_Line_2","Address_Line_3","Town_City","State","Postcode","Country","Charity_Website","Registration_Date","Date_Organisation_Established","Charity_Size","Number_of_Responsible_Persons","Financial_Year_End","Operates_in_ACT","Operates_in_NSW","Operates_in_NT","Operates_in_QLD","Operates_in_SA","Operates_in_TAS","Operates_in_VIC","Operates_in_WA","Operating_Countries","PBI","HPC","Preventing_or_relieving_suffering_of_animals","Advancing_Culture","Advancing_Education","Advancing_Health","Promote_or_oppose_a_change_to_law__government_poll_or_prac","Advancing_natual_environment","Promoting_or_protecting_human_rights","Purposes_beneficial_to_ther_general_public_and_other_analogous","Promoting_reconciliation__mutual_respect_and_tolerance","Advancing_Religion","Advancing_social_or_public_welfare","Advancing_security_or_safety_of_Australia_or_Australian_public","Aboriginal_or_TSI","Adults","Aged_Persons","Children","Communities_Overseas","Early_Childhood","Ethnic_Groups","Families","Females","Financially_Disadvantaged","Gay_Lesbian_Bisexual","General_Community_in_Australia","Males","Migrants_Refugees_or_Asylum_Seekers","Other_Beneficiaries","Other_Charities","People_at_risk_of_homelessness","People_with_Chronic_Illness","People_with_Disabilities","Pre_Post_Release_Offenders","Rural_Regional_Remote_Communities","Unemployed_Person","Veterans_or_their_families","Victims_of_crime","Victims_of_Disasters","Youth","Income","Person 1","Person 2","Person 3","Person 4","Person 5","Person 6","Person 7","Person 8","Person 9","Person 10","Person 11","Person 12","Person 13","Person 14","Person 15","Person 16","Person 17","Person 18","Person 19","Person 20","Person 21","Person 22","Person 23","Person 24","Person 25","Person 26","Person 27","Person 28","Person 29","Person 30"
71484948596,"Trustees Of The Sisters Of Saint Dominic",,"Business","Rosary Lodge","90 The Boulevarde",,"Strathfield","NSW",2135,"Australia","www.opeast.org.au","03/12/2012","31/12/1866","Large",7,"31-Dec",,"Y",,,,"Y","Y",,"SLB",,,,,,,,,,,,"Y",,,,,,,"Y",,,,,,,"Y",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
71488593014,"Step Out Community Access Service Inc",,"Business","U 28 27 First St",,,"Katherine","Northern Territory",850,"Australia","www.communitywebs.org/stepout/","03/12/2012","01/01/1993","Large",7,"30-Jun",,,"Y",,,,,,,"Y",,,,,,,,,,,,,,"Y","Y","Y",,,,"Y",,"Y",,"Y",,"Y","Y",,,"Y",,"Y",,"Y",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
71504096645,"Mary Mackillop Place",,"Business",,,,,,,,"www.sosj.org.au","03/12/2012","01/01/1995","Large",10,"30-Jun",,"Y",,,,,,,,,,,,,,,,,,,"Y",,,,,,,,,,,,,,"Y",,"Y",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
71519343254,"The Trustee For Ibn Foundation No 1",,"Business","4-8 Brand St",,,"South Hedland","Western Australia",6722,"Australia","ibngroup.com.au","03/12/2012","01/01/2001","Large",7,"30-Jun",,,,,,,,"Y",,"Y",,,"Y",,"Y",,,,,"Y",,"Y",,"Y","Y","Y","Y",,"Y","Y","Y",,"Y",,,,,,,"Y",,"Y",,"Y","Y",,,,"Y",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
71524316530,"St Johns Primary School Footscray West",,"Business","34 Essex Street",,,"FOOTSCRAY","VIC",3011,,,"03/12/2012","01/01/1999","Large",4,"31-Dec",,,,,,,"Y",,,,,,,"Y",,,,,,,"Y",,,,,,"Y",,,,,,,,,,,,,,,"Y",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
71529266283,"LUFF Foundation",,"Business",,,,,,,"Australia",,"01/02/2019","01/02/2019","Large",4,"30-Jun",,,,,,,,,,,,,,,,,,,"Y",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
71531245129,"Wagga Wagga Family Support Service Inc",,"Business","U 1 129 Fitzmaurice St",,,"Wagga Wagga","New South Wales",2650,"Australia",,"03/12/2012","01/01/1987","Large",3,"30-Jun",,"Y",,,,,,,,"Y",,,,,,,,,,,,"Y",,,,,,,,,"Y",,"Y",,"Y",,,,,,,,,,,,"Y",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
71554039749,"Association Of Drug Referral Centres Ltd","Sydney Drug Education and Counselling Centre","Business","91 Pittwater Rd",,,"Manly","New South Wales",2095,"Australia","www.sdecc.org.au","03/12/2012","01/01/1973","Large",11,"30-Jun",,"Y",,,,,,,,"Y",,,,,,,,,,,,,,"Y",,,,,,"Y",,,,"Y",,,,,,,,,,,,,,,"Y",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
71595091754,"YMCA of South Australia Youth and Family Services Inc",,"Business","L 10 44 Waymouth St",,,"Adelaide","South Australia",5000,"Australia","www.sa.ymca.org.au","01/07/2014","29/08/2004","Large",14,"30-Jun",,,,,"Y",,,,,"Y",,,,,,,,,,,,"Y",,,,,,,,,,,,,"Y",,,,,,,"Y",,,,,,,"Y",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
71595544058,"Victory Life Community Services Inc",,"Business","14 Neil St",,,"Osborne Park","Western Australia",6017,"Australia","http://www.mcco.org.au","03/12/2012","01/01/1998","Large",12,"30-Jun",,,,,,,,"Y",,"Y",,,,,,,,,,,,"Y",,,,,,,,,,,,,"Y",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
71601862042,"Eurobodalla Education and Therapy Services Ltd",,"Business",,,,,,,,"https://www.muddypuddles.org.au/","30/11/2014","17/09/2014","Large",7,"30-Jun",,"Y",,,,,,,,"Y",,,,"Y",,,,,,,,"Y",,,"Y",,"Y",,"Y",,,,,,,,,,,,,"Y",,,,,,,"Y",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
71602100149,"Horticulture Innovation Australia Limited",,"Business",,,,,,,,"horticulture.com.au/","01/11/2015","27/10/2014","Large",16,"30-Jun",,,,,,,,,,,,,,,,,,,"Y",,,,,,,,,,,,,,,,"Y",,,,,,,,,"Y",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
71616242198,"CatholicCare, Diocese Of Broken Bay",,"Business",,,,,,,,"www.catholiccaredbb.org.au","03/12/2012","01/01/1988","Large",4,"30-Jun",,"Y",,,,,,,,"Y",,,,,,,,,,,"Y","Y",,"Y","Y","Y","Y",,"Y","Y","Y","Y","Y","Y",,"Y","Y",,,"Y","Y","Y","Y","Y","Y","Y","Y","Y","Y",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
71616412072,"The YMCA of the Northern Territory Youth & Community Services Ltd",,"Business","7 Doctors Gully Road",,,"Larrakeyah","NT",820,,"www.nt.ymca.org.au","28/01/2017","28/01/2017","Large",8,"30-Jun",,,"Y",,,,,,,"Y",,,,"Y","Y",,,,,"Y",,"Y",,"Y","Y","Y",,,,,,,,,,,,,,"Y",,,,,,,,,"Y",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
71624742123,"Sands - Miscarriage, Stillbirth, Newborn Death Support Limited",,"Business","Se 4 670-678 Canterbury Rd",,,"Surrey Hills","Victoria",3127,"Australia","www.sands.org.au","01/03/2018","01/03/2018","Large",8,"30-Jun",,,,,,,,,,"Y",,,,,,,,,,,,"Y",,,"Y",,,,,,"Y","Y",,,"Y","Y",,,,,,,,"Y",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
71624984836,"The Man Cave Global Ltd",,"Business",,,,,,,,"https://themancave.life","26/03/2018","14/03/2018","Large",8,"30-Jun",,,,,,,,,,,"Y",,,,"Y",,,,,"Y",,,,,,,"Y",,,,,,,,,"Y",,,,,,,,,,,,,"Y",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
71626822845,"Federation of Australian Scientific and Technological Societies",,"Business","8 Phipps Cl",,,"Deakin","Australian Capital Territory",2600,"Australia","scienceandtechnologyaustralia.org.au/","01/07/2017","01/01/1985","Large",23,"30-Jun",,,,,,,,,,,,,,"Y",,"Y",,,,,,,,,"Y",,,,,,,"Y",,,"Y",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
71630741409,"MID NORTH COAST COMMUNITY COLLEGE LIMITED",,"Business","77 Hastings River Dr",,,"Port Macquarie","New South Wales",2444,"Australia","https://www.pmcc.edu.au/","03/12/2012","01/01/1983","Large",16,"31-Dec",,"Y",,,,,,,,"Y",,,,"Y",,,,,,,,,,,"Y",,,,,,,,"Y",,,,,,,"Y",,"Y",,"Y",,,,,"Y",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
71634629495,"BETTER EVALUATION LIMITED",,"Business",,,,,,,,"https://www.betterevaluation.org/","03/07/2019","03/07/2019","Large",8,"30-Jun",,,,,,,,,,,,,,"Y",,,,,,,,,,,,,,"Y",,,,,,,"Y",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
71643380255,"Palm Beach Share 'N' Care Centre Inc",,"Business","31 Tenth Ave",,,"Palm Beach","Queensland",4221,"Australia","www.palmbeachshareandcare.com.au","03/12/2012","01/01/1976","Large",6,"30-Jun",,,,"Y",,,,,,"Y",,,,,,,,,,,,,,,"Y","Y",,,,,,,,,,,,,,,,"Y",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
71644037764,"Annesley College",,"Business","28 Rose Tce",,,"Wayville","South Australia",5034,"Australia","www.annesley.sa.edu.au","03/12/2012",,"Large",11,"31-Dec",,,,,"Y",,,,,,,,,"Y",,,,,,,,,,,,,"Y",,"Y",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
71644940277,"Kura Yerlo Council Inc",,"Business",,,,,,,,"www.kurayerloinc.org.au","03/12/2012","01/01/1988","Large",9,"30-Jun",,,,,"Y",,,,,"Y",,,"Y",,,,,"Y",,"Y",,"Y",,"Y","Y","Y",,,"Y",,"Y",,"Y",,,,,,,"Y",,"Y",,,"Y",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
71645321582,"Story Factory Incorporated",,"Business","176 Redfern St",,,"Redfern","New South Wales",2016,"Australia","www.storyfactory.org.au","03/12/2012","01/01/2011","Large",16,"30-Jun",,"Y",,,,,,,,"Y",,,"Y",,,,,,,"Y",,,,"Y",,,"Y",,,"Y",,,"Y",,,,"Y",,,,,,,,,,,,"Y",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
71660859461,"Adelaide Fringe Inc",,"Business","136 Frome St",,,"Adelaide","South Australia",5000,"Australia","https://adelaidefringe.com.au/","03/12/2012","01/01/1975","Large",3,"30-Jun",,,,,"Y",,,,,,,,,,,,,,,,,,,"Y","Y","Y","Y",,,"Y","Y",,,"Y",,,,,,,,,,"Y",,,,,"Y",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
71688394380,"Npa Family And Community Services Aboriginal & Torres Strait Islander Corporation",,"Business","Lot 10 Adidi Street",,,"BAMAGA","QLD",4876,"AUSTRALIA",,"03/12/2012","23/12/1993","Large",11,"30-Jun",,,,"Y",,,,,,"Y",,,,,,,,,,,,"Y",,"Y","Y","Y","Y",,,,,"Y",,,,"Y",,,,"Y",,,"Y",,,,,,"Y",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
71689886006,"Coomera Anglican College",,"Business","Po Box 457",,,"Upper Coomera","Queensland",4209,"Australia","www.cac.qld.edu.au","03/12/2012","01/01/1997","Large",19,"31-Dec",,,,"Y",,,,,,,,,,"Y",,,,,,,,,,,,,"Y","Y",,"Y",,"Y","Y",,,"Y",,,,,,"Y",,,,,,,"Y",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
71717069788,"Gray Child Care Centre Inc.",,"Business","8 Victoria Dr",,,"Gray","Northern Territory",830,"Australia","http://www.graychildcarecentre.com.au","01/02/2017","07/07/1998","Large",12,"30-Jun",,,"Y",,,,,,,,,,,,,,,,,,,"Y",,"Y",,,,,"Y","Y","Y",,"Y",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
71718804307,"Council On The Ageing (Tas) Inc","COTA TAS, COTA Tasmania","Business","181 Elizabeth St",,,"Hobart","Tasmania",7000,"Australia","www.cotatas.org.au","03/12/2012","31/12/1963","Large",9,"30-Jun",,,,,,"Y",,,,"Y",,,,,,,,,,,,,,,,"Y",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
71723781546,"Royal Society of the Prevention of Cruelty to Animals Limited",,"Business",,,,,,,,"rspcatas.org.au","03/12/2012","01/01/1993","Large",3,"30-Jun",,,,,,"Y",,,,,,,,,,,,,,,,,,"Y","Y","Y","Y",,"Y","Y","Y","Y",,"Y",,"Y","Y",,,,,,,"Y",,,,,"Y",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
71730196686,"Kyabram Community & Learning Centre Inc",,"Business","21-25 Lake Rd",,,"Kyabram","Victoria",3620,"Australia","www.kclc.com.au","03/12/2012","01/01/1984","Large",3,"30-Jun",,,,,,,"Y",,,"Y",,,,,,,,,,,,,,"Y","Y","Y","Y",,"Y","Y","Y","Y","Y","Y",,"Y","Y",,,"Y","Y","Y","Y","Y","Y","Y","Y","Y","Y",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
71766845056,"Balaklava Mill Court Homes Inc",,"Business","Balaklava Mill Court Homes","7 Railway Terrace",,"Balaklava","SA",5461,"Australia","http://millcrt.com","03/12/2012","01/01/1976","Large",11,"30-Jun",,,,,"Y",,,,,"Y",,,,,,,,,,,,,,,,"Y",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
71787239268,"C3 Church Hobart Inc",,"Business","64 Anglesea St",,,"South Hobart","Tasmania",7004,"Australia","www.c3hobart.org.au","03/12/2012","01/01/1996","Large",10,"30-Jun",,,,,,"Y",,,,,,,,,,,,,,,"Y",,,,"Y",,"Y","Y","Y",,,"Y","Y",,"Y","Y",,,"Y","Y",,,,,,,,,"Y",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
71789820442,"CatholicCare Sandhurst",,"Business",,,,,,,,"www.ccds.org.au","03/12/2012","01/01/1986","Large",5,"30-Jun",,,,,,,"Y",,,"Y",,,,,,,,,,,"Y",,,,,,,,,,"Y",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
71790713995,"Chain Reaction Challenge Foundation",,"Business","L 31 525s Collins St",,,"Melbourne","Victoria",3000,"Australia","www.chain-reaction.org.au","03/12/2012","01/01/2007","Large",1,"30-Jun",,,,,,,,,,,,,,,"Y",,,,,,,,,,,,"Y",,"Y",,,,,,,,,,,,,,,,,,,,"Y",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
71800492990,"Seventh-Day Adventist Church - Tasmanian Conference",,"Business","Locked Bag 2014",,,"Wahroonga","NSW",2076,,,"03/12/2012","31/12/1899","Large",11,"31-Dec",,,,,,"Y",,,,,,,,,,,,,,,"Y",,,,,,,,,,,,,,"Y",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
71824382623,"Council Of Newington College",,"Business","Newington College",,,"Stanmore","New South Wales",2048,"Australia","www.newington.nsw.edu.au","03/12/2012","31/12/1862","Large",5,"31-Dec",,"Y",,,,,,,,,,,,"Y",,,,,,,,,,,,,"Y",,"Y",,,,,,"Y",,,,,,,,,,,,,,"Y",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
71836556156,"Zoo And Aquarium Association Inc",,"Business","Po Box 538",,,"Mosman","New South Wales",2088,"Australia","https://www.zooaquarium.org.au/","03/12/2012","01/01/1991","Large",6,"31-Dec",,"Y",,,,"Y",,,"GBR, IDN, NPL, THA, USA, ZAF",,,,,,,,,,,,,,,,,,,"Y",,,,,,,,,,"Y","Y",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
71850471670,"St Clare's Catholic School Burdell ",,"Business","Burdell Drive",,,"Burdell","Qld",4818,,"www.stclarestsv.catholic.edu.au","03/12/2012","01/07/2010","Large",6,"31-Dec",,,,"Y",,,,,,,,,,"Y",,,,,,,,,,"Y",,,"Y",,"Y","Y",,,,"Y",,,"Y",,,,,"Y",,"Y",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
71883665940,"Subiaco Church of Christ (Inc)",,"Business","260 Bagot Rd",,,"Subiaco","Western Australia",6008,"Australia","http://www.subiacochurch.com","03/12/2012","31/12/1897","Large",9,"30-Jun",,,,,,,,"Y",,,,,,,,,,,,,"Y",,,,"Y","Y","Y",,"Y",,"Y",,,,,,,,,,,,,,,,,,"Y",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
71885150567,"Better Connected Community Services Incorprated",,"Business",,,,,,,,"http://www.betterconnected.org.au","03/12/2012","31/12/1969","Large",7,"30-Jun",,"Y",,,,,,,,"Y",,,,,,,,,,,,,,,,"Y",,,"Y","Y",,,"Y",,,,,,,,,"Y",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
71896258330,"The Trustee For Robert C Bulley Charitable Fund",,"Business","Shop 1 100 Keilor Rd",,,"Essendon North","Victoria",3041,"Australia",,"03/12/2012","01/01/2007","Large",4,"30-Jun",,,,,,,"Y",,,,,,,,"Y",,,,,,,"Y",,,,,,,,,,,,,"Y",,,"Y",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
71921607268,"St Josephs Catholic Primary School Narrabeen",,"Business","PO BOX 967",,,"Pennant Hills","NSW",1715,,,"03/12/2012","01/01/1986","Large",6,"31-Dec",,"Y",,,,,,,,,,,,"Y",,,,,,,"Y",,,,,,"Y",,"Y",,,,,,"Y",,,,,,,,,,,,,,"Y",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
71925635744,"Nexus Inc",,"Business","40 Innovation Dr",,,"Dowsing Point","Tasmania",7010,"Australia","www.nexusinc.org.au","03/12/2012","01/01/1998","Large",8,"30-Jun",,,,,,"Y",,,,"Y",,,,,,,,,,,,,,"Y","Y","Y","Y",,,"Y","Y","Y","Y","Y",,"Y",,,,"Y","Y","Y","Y","Y","Y",,"Y",,"Y",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
71942745504,"Hope Unlimited Church",,"Business","164 Pacific Hwy",,,"Charmhaven","New South Wales",2263,"Australia","www.hopeuc.com","03/12/2012",,"Large",9,"31-Dec",,"Y",,,,,,,,,,,,,,,,,,,"Y",,,,,,,,,,,,,,"Y",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
71976369112,"Hope Central Inc",,"Business","51 Goodman Road",,,"Elizabeth South","SA",5112,"Australia","www.hopecentral.org.au","03/12/2012","01/01/1985","Large",7,"31-Dec",,,,,"Y",,,,,,,,,,,,,,,,"Y",,,,,,,"Y",,,"Y","Y","Y",,"Y","Y",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
71978719758,"Friendship Square Child Care & Kindergarten Coop Ltd",,"Business","35 Friendship Sq",,,"Cheltenham","Victoria",3192,"Australia","http://www.friendshipsquare.com","01/07/2017","11/05/1981","Large",11,"31-Dec",,,,,,,"Y",,,,,,,"Y",,,,,,,,,,,,,,,"Y",,,,,,"Y",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
71979619393,"Central Land Council",,"Business","27 Stuart Highway",,,"Alice Springs","NT",870,"Australia","www.clc.org.au","03/12/2012","01/01/1974","Large",4,"30-Jun",,,"Y",,,,,,,"Y",,"Y","Y",,"Y","Y","Y","Y",,"Y",,"Y",,"Y",,,,,,"Y",,,"Y",,,,,,,,,,,"Y",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
71983230681,"Knaith Road Child Care Centre Inc",,"Business","Knaith Road",,,"Ringwood East","VIC",3135,"Australia","www.krccc.com.au","03/12/2012","01/01/1985","Large",4,"30-Jun",,,,,,,"Y",,,,,,,,,,,,,,,,,,,,,,"Y",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
71998878542,"The Spectrum Organisation Association Inc",,"Business","10 Leanne Cres",,,"Lawnton","Queensland",4501,"Australia","http://www.spectrum.org.au","03/12/2012","01/01/1998","Large",10,"30-Jun",,,,"Y",,,,,,"Y",,,,,,,,"Y","Y",,,"Y",,"Y","Y","Y","Y",,,"Y",,"Y",,"Y",,"Y",,,,"Y",,"Y",,,,,,,"Y",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
72000415127,"SUNNYFIELD",,"Business","Sunnyfield",,,"Allambie Heights","New South Wales",2100,"Australia","www.sunnyfield.org.au","03/12/2012","31/12/1962","Large",13,"30-Jun","Y","Y",,,,,,,,"Y",,,,,,,,,,,,"Y",,,,,,,,,,,,,,,,,,,,"Y",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
72002880864,"Environmental Defenders Office Ltd",,"Business","L 5 263 Clarence St",,,"Sydney","New South Wales",2000,"Australia","www.edo.org.au","03/12/2012","01/01/1985","Large",14,"30-Jun",,,,,,,,,"FJI, PNG, SLB",,,,,,,,,,"Y",,,,,,,,,"Y",,,,,,,"Y",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
72002898759,"Northern Settlement Services Limited",,"Business","8 Chaucer St",,,"Hamilton","New South Wales",2303,"Australia",,"03/12/2012","01/01/1985","Large",11,"30-Jun",,"Y",,,,,,,,"Y",,,,,,,,,"Y","Y",,"Y",,,"Y","Y","Y",,"Y","Y","Y","Y","Y",,,"Y","Y",,,"Y",,,,,,,,,"Y",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
72003073185,"Sydney Children's Hospitals Foundation Limited",,"Business","Mezzanine Level House","65 York St","Ikon House","SYDNEY","NSW",2000,"AUSTRALIA","http://schf.org.au","03/12/2012","01/01/1986","Large",12,"30-Jun",,"Y",,,,,,,,,"Y",,,,"Y",,,,,,,,,,,,"Y",,"Y",,"Y",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
72005269554,"Jesuit Social Services Limited",,"Business","326 Church Street",,,"Richmond","VIC",3099,"Australia","http://jss.org.au","03/12/2012","01/01/1977","Large",10,"30-Jun",,"Y","Y",,,,"Y",,,"Y",,,,,,,,,,,,"Y",,,"Y","Y","Y",,"Y",,"Y","Y",,,,,"Y","Y",,"Y",,"Y","Y",,"Y",,,,"Y",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
72005382954,"Unilink Pty Limited",,"Business","Deakin University Burwood",,,"Burwood","Victoria",3125,"Australia",,"01/01/2014","21/09/1977","Large",8,"31-Dec","Y","Y","Y","Y","Y","Y","Y","Y",,,,,,"Y",,,,,,,,,,,"Y",,,,,,,,,,,,,,,,,,,,,,,,"Y",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
72007642368,"Cana Catholic Primary School",,"Business","46-60 Banchory Avenue",,,"HILLSIDE","VIC",3037,,,"03/12/2012","02/02/2004","Large",5,"31-Dec",,,,,,,"Y",,,,,,,"Y",,,,,,,"Y",,,,,,"Y",,,,,,,,,,,,,,,"Y",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
72008733692,"St Michaels Primary School North Melbourne",,"Business","8-14 Brougham Street",,,"NORTH MELBOURNE","VIC",3051,,,"03/12/2012","31/12/1856","Large",4,"31-Dec",,,,,,,"Y",,,,,,,"Y",,,,,,,"Y",,,,,,"Y",,,,,,,,,,,,,,,"Y",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
72008948579,"The Trustee Of The Roman Catholic Church For The Dioceses Of Lismore Catholic Parish Of St Francis Xavier - St Anne's Long Day Care Centre",,"Business","42 Isabella Dr",,,"Skennars Head","New South Wales",2478,"Australia","www.stannesldcc.org.au","03/12/2012","01/01/2010","Large",3,"30-Jun",,"Y",,,,,,,,,,,,,,,,,"Y",,"Y",,,,,,,,"Y",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
72009486873,"Royal Guide Dogs For The Blind Association Of Tasmania",,"Business","164 Elizabeth St",,,"Hobart","Tasmania",7000,"Australia","guidedogstas.com.au","03/12/2012","31/12/1961","Large",9,"30-Jun",,,,,,"Y",,,,"Y",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Y",,,"Y",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
72010655606,"Lions Haven For The Aged Limited",,"Business",,,,,,,,"http://www.lionshaven.com.au","03/12/2012","01/01/1985","Large",11,"30-Jun",,,,"Y",,,,,,"Y",,,,,,,,,,,,"Y",,,,"Y",,,,,,,"Y",,,,,,,"Y","Y","Y",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
72022068150,"THE TRUSTEE FOR SHINBONERS FOUNDATION",,"Business",,,,,,,"Australia",,"01/01/2014","01/01/2012","Large",5,"30-Jun",,,,,,,"Y",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Y",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
72052230363,"Dover Heights Shule",,"Business","Corner Blake & Napier St",,,"Dover Heights","NSW",2030,"Australia","www.doverheightsshule.org.au","03/12/2012","01/01/2000","Large",1,"30-Jun",,"Y",,,,,,,,,,,,,,,,,,,"Y",,,,,,,,,,,,,,"Y",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
72058446125,"Nambour Community Centre Inc",,"Business","2 Shearer St",,,"Nambour","Queensland",4560,"Australia","http://nambourcc.org/","03/12/2012","01/01/1980","Large",4,"30-Jun",,,,"Y",,,,,,"Y",,,,,,,,,,,,,,,,,,,,,"Y",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
72058829217,"Bundanon Trust",,"Business","Po Box 3343",,,"North Nowra","New South Wales",2541,"Australia","www.bundanon.com.au","03/12/2012","01/01/1993","Large",11,"30-Jun",,"Y",,"Y",,,,,,,,,"Y",,,,,,,,,,,"Y","Y",,"Y",,,,,,,,"Y",,,,,,,,,,,,,,"Y",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
72060340132,"Thorndale Foundation Limited",,"Business",,,,,,,,"http://www.thorndale.org.au","03/12/2012","01/01/1993","Large",9,"30-Jun",,"Y",,,,,,,,"Y",,,,,,,,,,,,"Y",,,"Y","Y",,,,,,,,,,,,,,,,"Y",,,,,,,"Y",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
72067591360,"Giant Steps Tasmania",,"Business","Giant Steps Tasmania",,,"Deloraine","Tasmania",7304,"Australia","giantsteps.tas.edu.au","03/12/2012","01/01/1995","Large",11,"31-Dec",,,,,,"Y",,,,"Y",,,,,,,,,,,,,,,,,"Y",,,,,,,,,,,,,,,"Y",,,,,,,"Y",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
72067618900,"Tamborine Mountain College Ltd",,"Business","Tamborine Mountain College",,,"Tamborine Mountain","Queensland",4272,"Australia","www.tmc.qld.edu.au","01/01/2017","21/12/1994","Large",9,"31-Dec",,,,"Y",,,,,,,,,,"Y",,,,,,,,,,,,,"Y",,"Y",,,,,,,,,,,,,,,,,,,,"Y",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
